Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
11927,Agra,Khairagarh,Potato,Desi,FAQ,920,960,940,18-Apr-18
11928,Agra,Khairagarh,Potato,Desi,FAQ,850,870,860,17-Apr-18
11929,Agra,Khairagarh,Potato,Desi,FAQ,840,860,850,16-Apr-18
11930,Agra,Khairagarh,Potato,Desi,FAQ,850,870,860,15-Apr-18
11931,Agra,Khairagarh,Potato,Desi,FAQ,850,870,860,13-Apr-18
11932,Agra,Khairagarh,Potato,Desi,FAQ,850,870,860,12-Apr-18
11933,Agra,Khairagarh,Potato,Desi,FAQ,840,860,850,11-Apr-18
11934,Agra,Khairagarh,Potato,Desi,FAQ,850,870,860,10-Apr-18
11935,Agra,Khairagarh,Potato,Desi,FAQ,840,860,850,09-Apr-18
11936,Agra,Khairagarh,Potato,Desi,FAQ,840,860,850,08-Apr-18
11937,Agra,Khairagarh,Potato,Desi,FAQ,840,860,850,06-Apr-18
11938,Agra,Khairagarh,Potato,Desi,FAQ,840,860,850,05-Apr-18
11939,Agra,Khairagarh,Potato,Desi,FAQ,840,860,850,04-Apr-18
11940,Agra,Khairagarh,Potato,Desi,FAQ,850,870,860,03-Apr-18
11941,Agra,Khairagarh,Potato,Desi,FAQ,840,860,850,02-Apr-18
11942,Agra,Khairagarh,Potato,Desi,FAQ,850,890,870,01-Apr-18
11943,Agra,Khairagarh,Potato,Desi,FAQ,830,870,850,30-Mar-18
11944,Agra,Khairagarh,Potato,Desi,FAQ,840,880,860,29-Mar-18
11945,Agra,Khairagarh,Potato,Desi,FAQ,800,860,830,28-Mar-18
11946,Agra,Khairagarh,Potato,Desi,FAQ,850,890,870,27-Mar-18
11947,Agra,Khairagarh,Potato,Desi,FAQ,850,890,870,26-Mar-18
11948,Agra,Khairagarh,Potato,Desi,FAQ,860,880,870,25-Mar-18
11949,Agra,Khairagarh,Potato,Desi,FAQ,860,900,880,23-Mar-18
11950,Agra,Khairagarh,Potato,Desi,FAQ,850,890,870,22-Mar-18
11951,Agra,Khairagarh,Potato,Desi,FAQ,850,890,870,21-Mar-18
11952,Agra,Khairagarh,Potato,Desi,FAQ,880,900,890,20-Mar-18
11953,Agra,Khairagarh,Potato,Desi,FAQ,860,900,880,19-Mar-18
11954,Agra,Khairagarh,Potato,Desi,FAQ,880,940,910,18-Mar-18
11955,Agra,Khairagarh,Potato,Desi,FAQ,700,740,720,16-Mar-18
11956,Agra,Khairagarh,Potato,Desi,FAQ,670,710,690,15-Mar-18
11957,Agra,Khairagarh,Potato,Desi,FAQ,670,710,690,14-Mar-18
11958,Agra,Khairagarh,Potato,Desi,FAQ,680,720,700,13-Mar-18
11959,Agra,Khairagarh,Potato,Desi,FAQ,720,780,750,12-Mar-18
11960,Agra,Khairagarh,Potato,Desi,FAQ,690,770,730,11-Mar-18
11961,Agra,Khairagarh,Potato,Desi,FAQ,590,610,600,09-Mar-18
11962,Agra,Khairagarh,Potato,Desi,FAQ,550,570,560,08-Mar-18
11963,Agra,Khairagarh,Potato,Desi,FAQ,550,570,560,07-Mar-18
11964,Agra,Khairagarh,Potato,Desi,FAQ,540,560,550,06-Mar-18
11965,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,28-Feb-18
11966,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,27-Feb-18
11967,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,26-Feb-18
11968,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,23-Feb-18
11969,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,22-Feb-18
11970,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,21-Feb-18
11971,Agra,Khairagarh,Potato,Desi,FAQ,430,450,440,20-Feb-18
11972,Agra,Khairagarh,Potato,Desi,FAQ,430,470,450,19-Feb-18
11973,Agra,Khairagarh,Potato,Desi,FAQ,410,430,420,18-Feb-18
11974,Agra,Khairagarh,Potato,Desi,FAQ,410,430,420,17-Feb-18
11975,Agra,Khairagarh,Potato,Desi,FAQ,380,420,400,16-Feb-18
11976,Agra,Khairagarh,Potato,Desi,FAQ,390,410,400,15-Feb-18
11977,Agra,Khairagarh,Potato,Desi,FAQ,380,400,390,14-Feb-18
11978,Agra,Khairagarh,Potato,Desi,FAQ,400,440,420,13-Feb-18
11979,Agra,Khairagarh,Potato,Desi,FAQ,400,420,410,12-Feb-18
11980,Agra,Khairagarh,Potato,Desi,FAQ,390,410,400,11-Feb-18
11981,Agra,Khairagarh,Potato,Desi,FAQ,390,410,400,09-Feb-18
11982,Agra,Khairagarh,Potato,Desi,FAQ,420,440,430,08-Feb-18
11983,Agra,Khairagarh,Potato,Desi,FAQ,400,420,410,07-Feb-18
11984,Agra,Khairagarh,Potato,Desi,FAQ,400,420,410,06-Feb-18
11985,Agra,Khairagarh,Potato,Desi,FAQ,400,420,410,05-Feb-18
11986,Agra,Khairagarh,Potato,Desi,FAQ,420,440,430,04-Feb-18
11987,Agra,Khairagarh,Potato,Desi,FAQ,420,440,430,03-Feb-18
11988,Agra,Khairagarh,Potato,Desi,FAQ,430,450,440,02-Feb-18
11989,Agra,Khairagarh,Potato,Desi,FAQ,410,430,420,01-Feb-18
11990,Agra,Khairagarh,Potato,Desi,FAQ,420,440,430,31-Jan-18
11991,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,30-Jan-18
11992,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,29-Jan-18
11993,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,28-Jan-18
11994,Agra,Khairagarh,Potato,Desi,FAQ,460,480,470,27-Jan-18
11995,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,25-Jan-18
11996,Agra,Khairagarh,Potato,Desi,FAQ,390,410,400,24-Jan-18
11997,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,23-Jan-18
11998,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,22-Jan-18
11999,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,21-Jan-18
12000,Agra,Khairagarh,Potato,Desi,FAQ,460,480,470,20-Jan-18
12001,Agra,Khairagarh,Potato,Desi,FAQ,460,480,470,18-Jan-18
12002,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,17-Jan-18
12003,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,16-Jan-18
12004,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,15-Jan-18
12005,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,14-Jan-18
12006,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,12-Jan-18
12007,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,11-Jan-18
12008,Agra,Khairagarh,Potato,Desi,FAQ,430,470,450,10-Jan-18
12009,Agra,Khairagarh,Potato,Desi,FAQ,380,420,400,09-Jan-18
12010,Agra,Khairagarh,Potato,Desi,FAQ,390,410,400,08-Jan-18
12011,Agra,Khairagarh,Potato,Desi,FAQ,380,400,390,06-Jan-18
12012,Agra,Khairagarh,Potato,Desi,FAQ,370,390,380,05-Jan-18
12013,Agra,Khairagarh,Potato,Desi,FAQ,400,440,420,04-Jan-18
12014,Agra,Khairagarh,Potato,Desi,FAQ,380,400,390,03-Jan-18
12015,Agra,Khairagarh,Potato,Desi,FAQ,430,450,440,02-Jan-18
12016,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,01-Jan-18
12017,Agra,Khairagarh,Potato,Desi,FAQ,400,480,440,31-Dec-17
12018,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,30-Dec-17
12019,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,29-Dec-17
12020,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,28-Dec-17
12021,Agra,Khairagarh,Potato,Desi,FAQ,430,450,440,27-Dec-17
12022,Agra,Khairagarh,Potato,Desi,FAQ,400,460,430,26-Dec-17
12023,Agra,Khairagarh,Potato,Desi,FAQ,400,420,410,25-Dec-17
12024,Agra,Khairagarh,Potato,Desi,FAQ,400,420,410,24-Dec-17
12025,Agra,Khairagarh,Potato,Desi,FAQ,400,440,420,22-Dec-17
12026,Agra,Khairagarh,Potato,Desi,FAQ,390,410,400,20-Dec-17
12027,Agra,Khairagarh,Potato,Desi,FAQ,380,420,400,18-Dec-17
12028,Agra,Khairagarh,Potato,Desi,FAQ,400,440,420,17-Dec-17
12029,Agra,Khairagarh,Potato,Desi,FAQ,400,460,430,16-Dec-17
12030,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,15-Dec-17
12031,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,14-Dec-17
12032,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,13-Dec-17
12033,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,12-Dec-17
12034,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,11-Dec-17
12035,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,10-Dec-17
12036,Agra,Khairagarh,Potato,Desi,FAQ,430,450,440,08-Dec-17
12037,Agra,Khairagarh,Potato,Desi,FAQ,430,450,440,07-Dec-17
12038,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,06-Dec-17
12039,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,05-Dec-17
12040,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,04-Dec-17
12041,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,01-Dec-17
12042,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,30-Nov-17
12043,Agra,Khairagarh,Potato,Desi,FAQ,430,470,450,29-Nov-17
12044,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,28-Nov-17
12045,Agra,Khairagarh,Potato,Desi,FAQ,400,480,440,27-Nov-17
12046,Agra,Khairagarh,Potato,Desi,FAQ,400,480,440,24-Nov-17
12047,Agra,Khairagarh,Potato,Desi,FAQ,400,440,420,23-Nov-17
12048,Agra,Khairagarh,Potato,Desi,FAQ,400,450,425,21-Nov-17
12049,Agra,Khairagarh,Potato,Desi,FAQ,430,450,440,20-Nov-17
12050,Agra,Khairagarh,Potato,Desi,FAQ,400,450,425,19-Nov-17
12051,Agra,Khairagarh,Potato,Desi,FAQ,0,0,440,18-Nov-17
12052,Agra,Khairagarh,Potato,Desi,FAQ,400,420,410,17-Nov-17
12053,Agra,Khairagarh,Potato,Desi,FAQ,420,460,440,16-Nov-17
12054,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,14-Nov-17
12055,Agra,Khairagarh,Potato,Desi,FAQ,460,500,480,13-Nov-17
12056,Agra,Khairagarh,Potato,Desi,FAQ,470,510,490,12-Nov-17
12057,Agra,Khairagarh,Potato,Desi,FAQ,380,420,400,08-Nov-17
12058,Agra,Khairagarh,Potato,Desi,FAQ,380,420,400,07-Nov-17
12059,Agra,Khairagarh,Potato,Desi,FAQ,370,410,390,06-Nov-17
12060,Agra,Khairagarh,Potato,Desi,FAQ,370,390,380,05-Nov-17
12061,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,03-Nov-17
12062,Agra,Khairagarh,Potato,Desi,FAQ,430,490,460,02-Nov-17
12063,Agra,Khairagarh,Potato,Desi,FAQ,380,420,400,01-Nov-17
12064,Agra,Khairagarh,Potato,Desi,FAQ,430,470,450,31-Oct-17
12065,Agra,Khairagarh,Potato,Desi,FAQ,400,460,430,30-Oct-17
12066,Agra,Khairagarh,Potato,Desi,FAQ,390,430,410,28-Oct-17
12067,Agra,Khairagarh,Potato,Desi,FAQ,390,430,410,27-Oct-17
12068,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,26-Oct-17
12069,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,25-Oct-17
12070,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,24-Oct-17
12071,Agra,Khairagarh,Potato,Desi,FAQ,460,500,480,23-Oct-17
12072,Agra,Khairagarh,Potato,Desi,FAQ,430,470,450,18-Oct-17
12073,Agra,Khairagarh,Potato,Desi,FAQ,360,400,380,17-Oct-17
12074,Agra,Khairagarh,Potato,Desi,FAQ,370,410,390,16-Oct-17
12075,Agra,Khairagarh,Potato,Desi,FAQ,370,410,390,15-Oct-17
12076,Agra,Khairagarh,Potato,Desi,FAQ,380,440,410,12-Oct-17
12077,Agra,Khairagarh,Potato,Desi,FAQ,400,420,410,11-Oct-17
12078,Agra,Khairagarh,Potato,Desi,FAQ,0,0,410,10-Oct-17
12079,Agra,Khairagarh,Potato,Desi,FAQ,420,460,440,09-Oct-17
12080,Agra,Khairagarh,Potato,Desi,FAQ,0,0,430,08-Oct-17
12081,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,07-Oct-17
12082,Agra,Khairagarh,Potato,Desi,FAQ,0,0,440,06-Oct-17
12083,Agra,Khairagarh,Potato,Desi,FAQ,0,0,440,05-Oct-17
12084,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,03-Oct-17
12085,Agra,Khairagarh,Potato,Desi,FAQ,430,470,450,02-Oct-17
12086,Agra,Khairagarh,Potato,Desi,FAQ,0,0,440,01-Oct-17
12087,Agra,Khairagarh,Potato,Desi,FAQ,0,0,440,30-Sep-17
12088,Agra,Khairagarh,Potato,Desi,FAQ,0,0,460,29-Sep-17
12089,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,28-Sep-17
12090,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,26-Sep-17
12091,Agra,Khairagarh,Potato,Desi,FAQ,430,490,460,25-Sep-17
12092,Agra,Khairagarh,Potato,Desi,FAQ,0,0,460,23-Sep-17
12093,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,22-Sep-17
12094,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,21-Sep-17
12095,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,20-Sep-17
12096,Agra,Khairagarh,Potato,Desi,FAQ,480,520,500,19-Sep-17
12097,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,18-Sep-17
12098,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,17-Sep-17
12099,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,16-Sep-17
12100,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,15-Sep-17
12101,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,14-Sep-17
12102,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,13-Sep-17
12103,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,12-Sep-17
12104,Agra,Khairagarh,Potato,Desi,FAQ,450,510,480,11-Sep-17
12105,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,10-Sep-17
12106,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,09-Sep-17
12107,Agra,Khairagarh,Potato,Desi,FAQ,440,460,450,08-Sep-17
12108,Agra,Khairagarh,Potato,Desi,FAQ,450,510,480,07-Sep-17
12109,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,06-Sep-17
12110,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,05-Sep-17
12111,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,04-Sep-17
12112,Agra,Khairagarh,Potato,Desi,FAQ,460,500,480,03-Sep-17
12113,Agra,Khairagarh,Potato,Desi,FAQ,450,490,470,01-Sep-17
12114,Agra,Khairagarh,Potato,Desi,FAQ,440,480,460,31-Aug-17
12115,Agra,Khairagarh,Potato,Desi,FAQ,460,490,475,30-Aug-17
12116,Agra,Khairagarh,Potato,Desi,FAQ,470,490,480,28-Aug-17
12117,Agra,Khairagarh,Potato,Desi,FAQ,460,480,470,27-Aug-17
12118,Agra,Khairagarh,Potato,Desi,FAQ,500,520,510,26-Aug-17
12119,Agra,Khairagarh,Potato,Desi,FAQ,490,530,510,25-Aug-17
12120,Agra,Khairagarh,Potato,Desi,FAQ,470,490,480,24-Aug-17
12121,Agra,Khairagarh,Potato,Desi,FAQ,480,520,500,23-Aug-17
12122,Agra,Khairagarh,Potato,Desi,FAQ,0,0,500,22-Aug-17
12123,Agra,Khairagarh,Potato,Desi,FAQ,480,520,500,21-Aug-17
12124,Agra,Khairagarh,Potato,Desi,FAQ,480,520,500,19-Aug-17
12125,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,18-Aug-17
12126,Agra,Khairagarh,Potato,Desi,FAQ,480,540,510,17-Aug-17
12127,Agra,Khairagarh,Potato,Desi,FAQ,520,560,540,14-Aug-17
12128,Agra,Khairagarh,Potato,Desi,FAQ,500,540,520,13-Aug-17
12129,Agra,Khairagarh,Potato,Desi,FAQ,500,560,530,11-Aug-17
12130,Agra,Khairagarh,Potato,Desi,FAQ,520,570,550,10-Aug-17
12131,Agra,Khairagarh,Potato,Desi,FAQ,0,0,500,09-Aug-17
12132,Agra,Khairagarh,Potato,Desi,FAQ,0,0,540,04-Aug-17
12133,Agra,Khairagarh,Potato,Desi,FAQ,540,580,560,01-Aug-17
12134,Agra,Khairagarh,Potato,Desi,FAQ,0,0,530,31-Jul-17
12135,Agra,Khairagarh,Potato,Desi,FAQ,0,0,550,28-Jul-17
12136,Agra,Khairagarh,Potato,Desi,FAQ,0,0,490,27-Jul-17
12137,Agra,Khairagarh,Potato,Desi,FAQ,520,580,550,26-Jul-17
12138,Agra,Khairagarh,Potato,Desi,FAQ,550,590,570,25-Jul-17
12139,Agra,Khairagarh,Potato,Desi,FAQ,0,0,600,24-Jul-17
12140,Agra,Khairagarh,Potato,Desi,FAQ,420,460,440,22-Jul-17
12141,Agra,Khairagarh,Potato,Desi,FAQ,0,0,460,21-Jul-17
12142,Agra,Khairagarh,Potato,Desi,FAQ,450,470,460,20-Jul-17
12143,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,19-Jul-17
12144,Agra,Khairagarh,Potato,Desi,FAQ,470,510,490,18-Jul-17
12145,Agra,Khairagarh,Potato,Desi,FAQ,500,540,520,17-Jul-17
12146,Agra,Khairagarh,Potato,Desi,FAQ,500,540,520,14-Jul-17
12147,Agra,Khairagarh,Potato,Desi,FAQ,0,0,530,12-Jul-17
12148,Agra,Khairagarh,Potato,Desi,FAQ,0,0,520,11-Jul-17
12149,Agra,Khairagarh,Potato,Desi,FAQ,510,550,530,10-Jul-17
12150,Agra,Khairagarh,Potato,Desi,FAQ,510,550,530,08-Jul-17
12151,Agra,Khairagarh,Potato,Desi,FAQ,500,560,530,07-Jul-17
12152,Agra,Khairagarh,Potato,Desi,FAQ,500,540,520,06-Jul-17
12153,Agra,Khairagarh,Potato,Desi,FAQ,530,570,550,05-Jul-17
12154,Agra,Khairagarh,Potato,Desi,FAQ,500,560,530,04-Jul-17
12155,Agra,Khairagarh,Potato,Desi,FAQ,680,720,700,01-Jul-17
12156,Agra,Khairagarh,Potato,Desi,FAQ,500,540,520,30-Jun-17
12157,Agra,Khairagarh,Potato,Desi,FAQ,490,530,510,29-Jun-17
12158,Agra,Khairagarh,Potato,Desi,FAQ,480,540,510,28-Jun-17
12159,Agra,Khairagarh,Potato,Desi,FAQ,480,540,510,27-Jun-17
12160,Agra,Khairagarh,Potato,Desi,FAQ,520,560,540,22-Jun-17
12161,Agra,Khairagarh,Potato,Desi,FAQ,500,560,530,21-Jun-17
12162,Agra,Khairagarh,Potato,Desi,FAQ,530,590,560,20-Jun-17
12163,Agra,Khairagarh,Potato,Desi,FAQ,490,520,510,16-Jun-17
12164,Agra,Khairagarh,Potato,Desi,FAQ,480,520,500,15-Jun-17
12165,Agra,Khairagarh,Potato,Desi,FAQ,500,520,510,14-Jun-17
12166,Agra,Khairagarh,Potato,Desi,FAQ,480,520,500,13-Jun-17
12167,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,12-Jun-17
12168,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,11-Jun-17
12169,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,09-Jun-17
12170,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,07-Jun-17
12171,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,06-Jun-17
12172,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,05-Jun-17
12173,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,04-Jun-17
12174,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,02-Jun-17
12175,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,01-Jun-17
12176,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,31-May-17
12177,Agra,Khairagarh,Potato,Desi,FAQ,480,500,490,30-May-17
